INDEX,news_title,언론사,뉴스 게시일자,기사 반응 수,comments,댓글 공감 수,댓글 답글 수,gender_bias,other_bias,none_bias,hate,offensive,none_hate
92,'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합],스포츠조선,2022-06-26,78,부모가 범죄자지 마닷이 범죄자는 아니잖아 이 미친인간들아,10,14,0.15082325,0.35692364,0.410900891,0.51576215,0.341800272,0.110125721
93,'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합],스포츠조선,2022-06-26,78,사기칠수도 있지 ㅋㅋ누가 당하래??껄꼴꼴꼴꼴,2,4,0.1989678,0.460369587,0.331212133,0.631536782,0.433888346,0.087519698
94,'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합],스포츠조선,2022-06-26,78,아들이 뭔잘못이여....마이크로닷은 잘못이 없습니다,0,33,0.027802788,0.12428192,0.864601254,0.077550642,0.353749335,0.569472194
95,'부모 사기' 마이크로닷 뒤늦은 사과→경찰 재수사[종합],스포츠조선,2022-06-26,78,아니 부모가 한 짓을 왜 마닷한테 물어? 힘내라 마닷 . 돈 많이 벌어서 사기친돈 갚으면된다,3,15,0.053121634,0.269702733,0.69241786,0.182631984,0.458608508,0.330543458
96,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,황민현 오늘 제 심장 도둑질해가셨어요 민현... 왜 당신 한명뿐이야,5,9,0.027582616,0.087469362,0.897604644,0.075150684,0.239665031,0.632938623
97,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,황민현 예능 나들이 늘 환영해요! 스윗한 황민현 너무 좋아요,8,12,0.0614306,0.06832023,0.916211009,0.051567502,0.116967238,0.868503273
98,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,주사 같이 맞아주는 거 보고 더 반했자녀...❤️ 아니 황민현 당신 대체 언제까지 다정해질 예정이야 !!,1,1,0.031603463,0.084445596,0.902923286,0.076922603,0.215333149,0.627453387
99,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,민현이랑 라원이 잘 봤어요 진짜 갓기 둘이서 예방접종이라니ㅜㅠㅠㅠㅠㅠㅠㅠ,0,0,0.044489663,0.066674784,0.925902665,0.050846685,0.141492337,0.849031627
100,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,황민현 다정하고 잘생기고..♡,3,4,0.0484391,0.064917192,0.922249615,0.046967544,0.15427278,0.834915757
101,'슈돌' 뉴이스트 민현·렌 등장…라임이의 뜨거운 시선 '폭소',스포츠경향,2022-06-26,78,이제 약빨떨어진거같은데 고만폐지하자 잘사는집애기들 돌봐주기도아니고 노잼이다,4,21,0.113741837,0.432145178,0.397521406,0.32134518,0.450305015,0.164257631
102,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,왜 참나 애나잘키워라 한심하다,1,1,0.126630858,0.261247486,0.545649469,0.228366107,0.481377631,0.177943915
103,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,그냥 꼴보기 싫어,0,9,0.03105809,0.148872063,0.844926357,0.180328637,0.392577976,0.348917693
104,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,욕먹고 있는데 그만 나오세요~,1,5,0.028691197,0.10129232,0.906264901,0.074541025,0.33367607,0.583343208
105,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,가수은퇴한다고햇다 몇년지나 애5명낳는다고음반내고 콘서트하고 엔터테이먼트회사차리면서 잘사는 사람도잇는데 문희준은 왜못나오냐!!?? 이것저것 뭘따져ㅡ 보기싫으면 안보면돼지~,2,6,0.049529437,0.276957363,0.626998246,0.164702386,0.449237674,0.301194191
106,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,두돌지났는데 영유검진 첫회차라니 실화냐? 학대아니냐? 대박이다,114,16,0.043553032,0.145247981,0.837862492,0.081505656,0.285280019,0.563184202
107,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,제발 안나와주시면해요윌벤져스 너무 보고싶은데 못보고 있어요 ㅠ,19,101,0.035238206,0.084856011,0.929032385,0.046839196,0.183218807,0.821670771
108,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,참 수준떨어지는 인간들 떼거지로 몰려왔네~엄마가 나오면 뭐어때... 보기싫으면 다른채널 돌려라 누가 시청해달라고 했나?굳이 기사검색해서 댓글다는 정성까지...없는 얘기 지어내고 제발 그리 살지마라~,1,12,0.184903726,0.35053876,0.375653148,0.483981937,0.386019766,0.101383172
109,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,하차 좀 기사도 안나게 좀 너가 가족에게 관심 가지지 말라며 기자랑 방송은 뭐냐,1,6,0.03741087,0.169764727,0.834098041,0.13223049,0.492827952,0.335172564
110,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,엄마 크팝시절 생각나네요^^ 지금도 예뻐용 ♡그리고 악플좀 달지마세요 가족은 건드리는거 아닙니다 누가 님들 가족 욕한다고 생각해보세요조그만한 아기한테 욕은 심하잖아요 ㅠㅠ,7,13,0.045650613,0.107186124,0.848356187,0.056947865,0.214066178,0.698553741
111,'슈돌' 엄마 소율 등장..잼잼이 발달 상태는?,뉴스1,2022-07-01,336,문돼지 그만 처무ㄱ처무ㄱ 하고 니딸 이나 잘챙겨먹이길,1,3,0.242742643,0.406734586,0.266021669,0.664163053,0.35084936,0.122057192
112,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,"최근 본 드라마 중 독보적인 1위였다. 내용, 배우들의 연기력 , 특히 백승수 단장이 주는 사이다는 매회 짜릿했다.",1,4,0.032774441,0.089719683,0.907395363,0.043452565,0.191956908,0.818236113
113,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,똑같은 배우 똑같은 연기 똑같은 캐릭터 한국 드라마는 진짜 발전이 없다 새로울것도 없고,0,0,0.04085971,0.220907331,0.7184062,0.094020173,0.402028859,0.493774593
114,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,스포츠 드라마를 이렇게 흥미롭게 본적이 없엇는데~~백승수이엇기에 가능한 드라마엿다,4,17,0.039405476,0.088191062,0.922161877,0.037632078,0.18950589,0.834881842
115,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,그시간에 이제 무얼 하지요.시즌2로 빨리 돌아와 주시면 정말 좋겠어요.기다릴께요~~~.~♡♡,1,4,0.04170185,0.075625025,0.929943442,0.046542827,0.158754051,0.854116857
116,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,백승수 단장님 ㅠㅠ,1,2,0.039470606,0.069203556,0.928582191,0.053089056,0.136748791,0.844039321
117,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,너무 잘 봤어요@_@ 남궁민씨를 보면 제가 좋아하는 박보검씨와 비슷한 유형의 연기파 배우라 드라마에 몰입이 잘 됩니다. 더 승승장구 하세요!!,0,3,0.047706529,0.080764644,0.922348261,0.042905945,0.142955378,0.866711915
118,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,이제 뭘 볼까.남궁민의 재발견.어쩌나 심심해서.,3,4,0.023385538,0.134838492,0.886364698,0.081970781,0.303070128,0.558809638
119,'스토브리그'가 남긴 것들 #장르확장 #작가X감독 #인생캐,MBC연예,2022-07-01,336,결국은 주말시간대에 20프로 실패했구나 역시 스브스는 평일시간대에 21프로 돌파한 김사부2가 최고네 김사부2는 초중반에 21프로 돌파중인데ㄷㄷㄷ 김사부2 한석규 대상 확정 ㄷㄷㄷ,1,50,0.033660587,0.106013328,0.897199988,0.043780107,0.212180823,0.764355659
120,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,둘다듣보 ㅋㅋ그나마 응답말곤 읍써 ㅋㅋ,1,1,0.035816669,0.171861142,0.776192844,0.186818346,0.399693012,0.329961598
121,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,단짠오피스 난 신소율버전이 더 좋았음 연기나 느껴지는 에너지가 풍부했어,0,1,0.042629164,0.076433547,0.927665651,0.043306582,0.156411499,0.86686945
122,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,근데 신소율이 뭐하는 사람이죠???,0,2,0.025070507,0.096527703,0.920008898,0.052185319,0.264059037,0.706840634
123,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,"영화로 신소율 위치보다 연,뮤계 김지철 위치가 급이 더 높은데 지철이도 영화하나 해야할듯",0,1,0.030253537,0.095915772,0.908783436,0.04714518,0.224975824,0.774893582
124,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,왜관심을 가져야 하는지 ㅋㅋㅋ,2,10,0.025939845,0.132363632,0.887295783,0.088503473,0.389746994,0.46071291
125,'신소율 남자친구' 뮤지컬배우 김지철은 누구?,헤럴드POP,2022-07-01,336,그냥 헬쥐팀 처럼 생겼네 이년도 곳 저넘한테 차이고 19년 3월 30일날 혼나 와서 맥주 차마시며 헬쥐 팬들과 유광점퍼 입고 있을ㅋㅋㅋㅋㅋ,0,10,0.27053234,0.39365682,0.244732141,0.650208116,0.32116738,0.09039773
126,'싸우다 정 들었네'..'뷰티인사이드' 서현진X이민기 사랑 시작하나 [★밤TView],일간스포츠,2022-07-01,336,서현진 왜 나오는데 ?,2,117,0.026737582,0.090809964,0.922768176,0.056261431,0.300046653,0.653234541
127,'싸우다 정 들었네'..'뷰티인사이드' 서현진X이민기 사랑 시작하나 [★밤TView],일간스포츠,2022-07-01,336,아니 무엇보다 그냥 안재현미모가 젤 오짐,2,3,0.056768693,0.059867341,0.907727182,0.042006731,0.2343795,0.773770452
128,'싸우다 정 들었네'..'뷰티인사이드' 서현진X이민기 사랑 시작하나 [★밤TView],일간스포츠,2022-07-01,336,이민기 얼굴이다햇다ㅠㅠㅠㅠ진짜잘생기고 역할도 너무잘어울리고 ㅠㅠ 앞으로도 기대할게요!!,2,3,0.047157623,0.077026792,0.924606979,0.048131377,0.134223983,0.863178015
129,'아는 와이프' 이 조합 무엇? 세상 어색한 커플 나들이 포착,스포티비뉴스,2022-07-01,336,강한나는 한지민이랑 투샷 안나오는게 좋을듯..한지민 너무 예뻐,3,4,0.032799866,0.087877177,0.921438634,0.040619962,0.19160378,0.828885496
130,'아는 와이프' 이 조합 무엇? 세상 어색한 커플 나들이 포착,스포티비뉴스,2022-07-01,336,드라마는 믿고거른다 기사관심없으니 개이버는 돈받고 언플기사작작쓰고 대중이 보고싶어하는 기사를써 빙시나 어떻게 볼만한기사가 하나가없니,0,4,0.062551066,0.334732562,0.643602967,0.249293014,0.37352562,0.25157249
131,'아는 와이프' 치매장모 이정은 '지성♥한지민' 연결고리 될까,스포츠월드,2022-07-01,336,빗속 씬은 너무뻔해서 재미없고 ㅋ ㅋ,3,4,0.033125959,0.081329785,0.929289699,0.049017396,0.203339249,0.796701431
132,'아는 와이프' 치매장모 이정은 '지성♥한지민' 연결고리 될까,스포츠월드,2022-07-01,336,매주 수요일 목요일만 기다립니다 작가님 감사합니다ㅜㅜ,0,5,0.047865171,0.064476319,0.924877763,0.049644653,0.141636714,0.85767442
133,'아는 와이프' 치매장모 이정은 '지성♥한지민' 연결고리 될까,스포츠월드,2022-07-01,336,한지민 엄마가 유일하게 차서방을 기억하고 있는데 치매 환자로 취급하다니..엄마에게도 비밀이 있다,1,8,0.04816471,0.189815253,0.717957675,0.171603069,0.343177587,0.386121869
134,'아는 와이프' 치매장모 이정은 '지성♥한지민' 연결고리 될까,스포츠월드,2022-07-01,336,극중 지성이 맡은역할 정말 별로,0,0,0.029508004,0.078866564,0.921649754,0.051393513,0.194177821,0.801656246
135,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,아무리 방송이라지만고주원은 성품이 보이더라시청자들은 바보가 아님걍 꼴뵈기싫다 고주원 ㄲ ㅓㅈ ㅕ,3,7,0.052747972,0.271967918,0.706874251,0.301916659,0.391144097,0.236182302
136,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,고주원 표현력은 서툴지만..진심은 젤 깊다연기자가 연기로 하면 잘하겠지진심이니까 신중하고 배려가 정말 느껴진다~~,1,13,0.037561528,0.09117464,0.918316782,0.044558331,0.1793966,0.842969537
137,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,오창석 커플 잼있음^^♡,1,18,0.048163455,0.067864232,0.929870903,0.047803786,0.138697729,0.856314361
138,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,오창석 이채은 너무 잘어울려요. 영원하시길. 너무 비쥬얼. 이뽀요 둘이 완죤 잘 어울려요 ㅎㅎ,3,43,0.051475648,0.066800319,0.923108757,0.048108254,0.135884106,0.86130625
139,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,"이채은 정신차려 남자가 저리 돌진하는덴 이유가 있어 왜 저 나이 먹고 장가 못 갔나 생각 안 해 봤구나 그리고 오씨 ab형이던데,,,,혈액형 무시했다가 개피 본다",4,4,0.715966463,0.218690157,0.130031765,0.658157229,0.350580871,0.087908536
140,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,보고커플 하차하기전에 결혼약속하고떠나길~~이대로끝나면 불매운동한다~시간이별로없어..이제2ㆍ3주남았나?그전에 부산한번더가서 부모님도뵙는장면도연출하고 결혼으로가길^^,8,43,0.130619213,0.200633183,0.548943758,0.130146757,0.40144518,0.342159599
141,'연애의 맛' 드디어 '첫 동침'…더 깊고 진해진 '으른연애'의 맛[TV핫샷],스포츠월드,2022-08-19,74,여적뭐하고 티비에나와서 연애잘하냐,0,4,0.197640225,0.380148441,0.336700082,0.412188739,0.469171077,0.102025397
142,'연애의 맛2' 공식커플 오창석♥이채은의 고백 풀스토리 공개(종합),헤럴드POP,2022-08-19,74,젤 꼴뵈기싫은 커플.지들이머라고 시구에 고백에.주연급도 아니더만.여자는 얼굴알리기는 성공했네.,1,4,0.777407825,0.254152894,0.113843195,0.683449209,0.364720583,0.079605505
143,'연애의 맛2' 공식커플 오창석♥이채은의 고백 풀스토리 공개(종합),헤럴드POP,2022-08-19,74,숙행커플은 좀 별로 ㅎㅎ,3,5,0.035657361,0.072137021,0.924518049,0.044099968,0.205581486,0.807073355
144,'연애의 맛2' 공식커플 오창석♥이채은의 고백 풀스토리 공개(종합),헤럴드POP,2022-08-19,74,알콩달콩 예쁜 아아커플^^,1,3,0.054351851,0.070740633,0.915222287,0.052424043,0.122738138,0.844878972
145,'연애의 맛2' 공식커플 오창석♥이채은의 고백 풀스토리 공개(종합),헤럴드POP,2022-08-19,74,"아아 커플 넘 달달해 심장 폭격 당하는것 같아~ 오창석 대존잘 오늘 비주얼 최고.. 야구장에서 진정성 있는 고백도 완전 심쿵, 이남자 스윗 넘 멋지다.. 아아 커플 넘 사랑스럽고 예쁜 커플 끝까지 좋은 인연 되길~^^",3,35,0.067213722,0.072775602,0.902962565,0.048235714,0.124775097,0.842112899
146,'연중' 이혜성이 밝힌 ♥전현무의 모든 것 #공개열애 #반전매력 [전일야화],MBC연예,2022-08-19,74,15살차이면 어릴때사고쳤으면 딸벌인데 ㅋㅋ 능력좋네 전현무 여자들이 전현무스타일이 좋은가봐,3,62,0.435901821,0.242765933,0.212506086,0.392781228,0.36737138,0.17052412
147,'연중' 이혜성이 밝힌 ♥전현무의 모든 것 #공개열애 #반전매력 [전일야화],MBC연예,2022-08-19,74,역시 3040 상폐들 화났죠? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,15,173,0.570089281,0.348893136,0.151811659,0.726703703,0.295145869,0.100698933
148,'연중' 이혜성이 밝힌 ♥전현무의 모든 것 #공개열애 #반전매력 [전일야화],MBC연예,2022-08-19,74,현무형 퐈이팅,8,107,0.061173659,0.0679456,0.924350441,0.051478732,0.112603918,0.870610774
149,'연중' 이혜성이 밝힌 ♥전현무의 모든 것 #공개열애 #반전매력 [전일야화],MBC연예,2022-08-19,74,"여자가봐도 왜케 사랑스럽고 귀엽고 예쁘냐~ 현무, 한 눈에 뿅! 갈만",10,108,0.687389195,0.116310611,0.195004329,0.430121183,0.288683385,0.219531238
150,'연중' 이혜성이 밝힌 ♥전현무의 모든 것 #공개열애 #반전매력 [전일야화],MBC연예,2022-08-19,74,예쁘네 풋풋하고 서울대까지 나왔으니 최고 신붓감을 전현무가 데려가네,1,1,0.038753834,0.07487011,0.900658667,0.044294428,0.190813646,0.796517074
